Index,BanyuleCityCouncil,BaysideCityCouncil,BoroondaraCityCouncil,BrimbankCityCouncil,CaseyCityCouncil,DarebinCityCouncil,FrankstonCityCouncil,GlenEiraCityCouncil,GreaterDandenongCityCouncil,HobsonsBayCityCouncil,HumeCityCouncil,KingstonCityCouncil,KnoxCityCouncil,MacedonRangesShireCouncil,ManninghamCityCouncil,MaribyrnongCityCouncil,MaroondahCityCouncil,MelbourneCityCouncil,MeltonCityCouncil,MonashCityCouncil,MooneeValleyCityCouncil,MorelandCityCouncil,NillumbikShireCouncil,PortPhillipCityCouncil,StonningtonCityCouncil,WhitehorseCityCouncil,WhittleseaCityCouncil,WyndhamCityCouncil,YarraCityCouncil
241,0.809681430497907,0.885392038389464,1,0.647979824515315,0.602269742027006,0.783568889122401,0.501059563214767,0.961085132839454,0.737736212543127,0.67458274225468,0.419516979281599,0.820119441671483,0.803376591534002,0,0.897353718979317,0.730888456890664,0.770171106324104,0.856442319480201,0.320688628522391,0.925690467433755,0.711010700712797,0.726825338447258,0.724828806108688,0.843815128110825,0.92537522548556,0.886180143259952,0.641342230161649,0.394017408360917,0.872782360461654
242,0.814803144092572,0.901668329744586,1,0.648495352134867,0.634070339442956,0.785060308457189,0.529488997426606,0.968559074278312,0.769182290846069,0.678080633019974,0.419690842567792,0.847539519983194,0.832046636206082,0,0.909125921257637,0.731246608196348,0.79362078322217,0.856485128582182,0.320939026311643,0.956147261173258,0.710676960243685,0.726852581271992,0.7315617176969,0.845106174395603,0.926842077621974,0.907060203420689,0.645991982213819,0.399208725031948,0.872380652276666
243,0.803113278980084,0.919720368381201,1,0.659159344239201,0.623201676380989,0.780468048389653,0.531282466674884,0.988289985736674,0.762084206448432,0.694078078501118,0.418901547834968,0.852665128810157,0.81140713870644,0,0.890630227684939,0.741904242018701,0.770149148602722,0.866382574090053,0.328285407385233,0.938579654510557,0.716036556375354,0.72767613446266,0.717216362323689,0.858757858035887,0.940992093539242,0.884308580887144,0.634277765060135,0.414869076757823,0.877934106957333
244,0.796693278575348,0.928077038820343,0.999061797454462,0.666159211201784,0.612115204191818,0.778566497318157,0.527553061549627,1,0.753164220849339,0.703687313023313,0.419111008833265,0.851020516542458,0.796303836009276,0,0.879573737409499,0.749004266166292,0.754509567895771,0.873077127330017,0.332920288187499,0.92480218087837,0.720132410472465,0.729107291426953,0.709104105078685,0.867571825600538,0.950009736064152,0.86974916358358,0.627887628117753,0.423447982864527,0.882016604414863
245,0.801548937971915,0.927333991955402,1,0.662073953849411,0.626243737209795,0.779937901347823,0.536818149742432,0.994531084609414,0.766000987933103,0.698839178604192,0.418936560581469,0.858954907910522,0.811587043963023,0,0.88862818432009,0.744795709547668,0.768841295603698,0.86899301390163,0.330251922941218,0.939665514078047,0.717521699244937,0.728159621762755,0.715281208101052,0.862518523745678,0.944781596217628,0.882771152353398,0.632559452402794,0.419748077058782,0.879401594806295
246,0.811469948804264,0.916123150291044,1,0.652833298267761,0.643768847745284,0.783242162844519,0.543253383827758,0.979153517076934,0.780349253103303,0.686005329967038,0.419103723963812,0.862157234027632,0.835524931622133,0,0.905568412932183,0.735465320148678,0.79334104775931,0.860158496388246,0.32397082544358,0.961760993057017,0.71233957500526,0.726733992566099,0.727821025317343,0.850883652430044,0.932831895644856,0.905621011291114,0.642524019917245,0.40804053580195,0.874079528718704
247,0.860667076544728,0.79246080541039,1,0.686558561328005,0.434733323086382,0.858707347064248,0.327505379649554,0.905740854595758,0.580944512757455,0.676183522901937,0.463110974485091,0.678604365201353,0.684887027359361,0,0.888852597602213,0.777359360590224,0.686654626498617,0.913848754995389,0.337400092222564,0.800703197048878,0.775803104826314,0.800165232093452,0.76047110359668,0.876690747002767,0.942514601905933,0.818379188441439,0.685962957270212,0.359667998770366,0.95050722410083
248,0.871618893823173,0.788776746063787,0.986737989503432,0.721578522406136,0.391400888171175,0.889261203068228,0.288171174808236,0.908498183286233,0.546608800968914,0.702442470730723,0.484335890189746,0.656519983851433,0.652482842147759,0,0.875979006863141,0.816592652402099,0.657650383528462,0.957630197819944,0.355934598304401,0.774444893015745,0.816350423899879,0.838453774727493,0.766108195397659,0.912777553492128,0.966289866774324,0.795195801372628,0.697698829228906,0.369721437222447,1
249,0.858114361595107,0.790692527463684,0.979940445052513,0.724196209408072,0.386825479859965,0.879441471168162,0.288680535994527,0.909782302523037,0.542613979316728,0.707738119190375,0.480946440787091,0.655446460907006,0.643253792603919,0,0.862420023339101,0.819202446581627,0.646050460746046,0.961047845157136,0.358054001851032,0.766910788298258,0.815178463643314,0.833608305500785,0.75302804716108,0.917508349764597,0.970383485574021,0.783509717918796,0.686431129532011,0.37606132549998,1
250,0.875918785967978,0.782910106170823,1,0.669768855292397,0.451178515127918,0.860781371673852,0.333725855159446,0.89306945737023,0.592847239368673,0.656739663064329,0.461092856735865,0.680575867504891,0.706577272986268,0,0.913391958367362,0.759168866688192,0.712484093369547,0.892822548479611,0.327287231011757,0.815995897513817,0.763138401929688,0.793394237526353,0.777895956392091,0.85498850924009,0.921444986799871,0.842206225902642,0.698790146435965,0.34384911967484,0.932308977987123
251,0.868878865979381,0.802069909793814,0.997503221649485,0.72400531572165,0.403733086340206,0.884866301546392,0.302653833762887,0.921532699742268,0.559157538659794,0.70934681056701,0.48218025128866,0.670002416237113,0.661203286082474,0,0.878926385309278,0.819144652061856,0.663498711340206,0.961581829896907,0.357522551546392,0.78467300257732,0.815339078608247,0.835313305412371,0.763530927835052,0.919478898195876,0.977307506443299,0.801224226804124,0.694164787371134,0.37743637242268,1
252,0.899064105820519,0.779214943045271,1,0.683163674019656,0.435630409722358,0.886969773939548,0.314179089896641,0.893554248646959,0.580821007795862,0.663312557394345,0.475156796467439,0.671069342138684,0.701783865106192,0,0.924483695121236,0.774506164396944,0.712666809949005,0.909595357652254,0.333502667005334,0.811609777065708,0.783122643168363,0.816631171723882,0.797522518121959,0.867235888317931,0.929602782282488,0.844981536116918,0.718645591137336,0.341239913249057,0.953850061546277
253,0.862737007933085,0.785356613716922,1,0.665047542244144,0.456199246075655,0.847977344760976,0.341947825434632,0.893831698580297,0.596725492770203,0.655482830404531,0.454548864424898,0.684477035314416,0.705650681720148,0,0.904127829560586,0.753568012602914,0.708613866956734,0.886592524521296,0.325387745916243,0.815701130886518,0.754824553177922,0.782956058588549,0.766133418352994,0.851034301682264,0.919168807786801,0.837212355357176,0.687609009583466,0.346692672680557,0.923501059620037
254,0.915343807800972,0.779548364804163,1,0.709221732149027,0.407142421593935,0.91703083396004,0.286896075123478,0.899896339356491,0.559340637004817,0.682168336754812,0.493323035021037,0.658346714364113,0.683022012642533,0,0.920811398605663,0.803674871440476,0.696782454927946,0.941279294294599,0.347059899591455,0.797597512144556,0.815097867842842,0.8490822984207,0.808959531697799,0.893473444582207,0.948840423585845,0.833472225045224,0.733856379194699,0.34722250452245,0.990589239618691
255,0.916596096251162,0.760115666632242,0.978043994629764,0.715790560776619,0.374429412372199,0.929381390065062,0.254549209955592,0.88272229680884,0.529278116286275,0.680718785500362,0.50133223174636,0.63197356191263,0.656180935660436,0,0.904430445109987,0.810802437261179,0.673778787565837,0.945967158938346,0.350635133739544,0.771289889497057,0.8270783847981,0.862914386037385,0.808757616441186,0.893628007848807,0.940163172570484,0.811339460910875,0.738097696994733,0.340844779510482,1
256,0.915825526342299,0.77783821899869,1,0.701440515765085,0.414848393270877,0.912299788455727,0.292636244585474,0.896806688828448,0.564984386017931,0.67528961418354,0.489735065981666,0.660783721164501,0.689896242570767,0,0.925858769013801,0.795063966958799,0.704019341190692,0.931741714515967,0.342762163795709,0.802397501762869,0.806950740404956,0.8420066485343,0.810476478291528,0.884960209529566,0.942137604512944,0.839447970182331,0.733756421879722,0.34324569356301,0.980336456129747
257,0.859144438852542,0.787861097131354,0.978077503774535,0.723522898842476,0.384539506794162,0.880684448917967,0.285717161550076,0.907015601409159,0.540251635631605,0.706029189733266,0.481489682939104,0.652742828384499,0.641852038248616,0,0.862325113236034,0.818500251635632,0.645314544539507,0.96,0.357604428787116,0.765133366884751,0.815379969803724,0.834403623553095,0.754041268243583,0.915812783090086,0.967810770005033,0.782747861097131,0.687549068948163,0.374192249622546,1
258,0.884698495535532,0.763688995800546,0.968809882986097,0.71771924817548,0.368777265870265,0.904900721653688,0.2592449137685,0.884596567048559,0.523932808741387,0.688547315203653,0.49160109267338,0.631446976801076,0.639438170179802,0,0.876360745301097,0.812533126758266,0.651261874668732,0.949606556040282,0.35308027887634,0.758082929017002,0.821135891058833,0.84926815346353,0.778448240714315,0.899416969054511,0.945142088310841,0.788600318016879,0.711338524890937,0.352856036204999,1
259,0.89638389445316,0.785990104983709,1,0.709122722336189,0.40991915047665,0.901170508024617,0.295925344917743,0.905212984192108,0.56196452274647,0.687120389364869,0.486263625759221,0.663428663368328,0.677909175013073,0,0.90635935803065,0.803266159848759,0.687301395760428,0.941977394312377,0.347914404086722,0.7947789710792,0.809460600941233,0.838884196130485,0.791118619524557,0.896685571779092,0.954004263706207,0.823619323438317,0.717489240175375,0.355617231808857,0.987711676923696
260,0.909555715905577,0.757983713019276,0.97321925574683,0.716111741057623,0.36959076383878,0.925079888671271,0.251829708277497,0.880362849190805,0.524626327182765,0.681331821461705,0.499824760333986,0.628512524482012,0.649561900834965,0,0.896443665601484,0.811071023605814,0.666426141634883,0.946108648592929,0.35113905782909,0.765323162560561,0.826430264921142,0.860962787341511,0.802041026698278,0.893742913101742,0.939099061952376,0.803917121946191,0.732625502525513,0.342088444490259,1
261,0.913228080300095,0.7621913516633,0.979038707283895,0.71594047569974,0.37608722535966,0.926212951894142,0.257347788449647,0.884537697349437,0.530875139123624,0.682076755018756,0.499917556370831,0.633950286491611,0.65629250999629,0,0.90267529576652,0.810956758316501,0.67296673399563,0.946597139206068,0.350859474834082,0.771857867183313,0.826023331547055,0.86085576487077,0.805597922420545,0.894760707366338,0.941815408714292,0.810523929263366,0.735026175852261,0.342821220990148,1
262,0.918345473671675,0.775261496933489,1,0.687811364944525,0.430244328444118,0.904630530139134,0.303713554175019,0.89151102554433,0.576623067304448,0.663100649028442,0.483913224698807,0.666157235575492,0.704543199094933,0,0.937796478971082,0.780025008435385,0.719627652184269,0.915050711549531,0.335132882122938,0.813012325586011,0.792926185419685,0.830022031240696,0.81509636186809,0.869956135998253,0.930095468709684,0.852926582378977,0.735148760494611,0.335926800706588,0.962546890816347
263,0.967674000163572,0.765702952482211,1,0.691359286824241,0.426924020610125,0.942504293776069,0.285801913797334,0.884988140999427,0.574118753578147,0.656232109266378,0.502044655271121,0.658563016275456,0.720107139936207,0,0.976200212644148,0.784636460292795,0.74595158256318,0.918152449497015,0.334873640304245,0.822728387993784,0.808149995910689,0.854993048172078,0.8615972846978,0.868242414328944,0.925329189498651,0.879651590741801,0.776866770262534,0.319477386112701,0.971313486546168
264,0.922538771053643,0.776007440807166,1,0.70145783205613,0.414400388216026,0.917564753219969,0.290009503204804,0.895323210061265,0.564551024121964,0.673716561861819,0.49210425217866,0.65944153507087,0.692075944760095,0,0.931192753300847,0.79517560709303,0.707705683725256,0.931496047071193,0.342459105889965,0.803748711001476,0.808742948419839,0.845299957538872,0.816810562711042,0.883980023050327,0.940675738520331,0.84323755990052,0.739470651272823,0.340518025759751,0.981094688315102
265,0.843205906418283,0.801419519342378,1,0.686982665119023,0.438776092706411,0.844024128023139,0.338115806899701,0.913801305348886,0.585104561109737,0.682187505946378,0.456605712328506,0.685745818507031,0.680608147964912,0,0.874355412631058,0.777253439385002,0.677791943371454,0.913858390577132,0.338667630772744,0.798831655661903,0.770403211995509,0.790478183928605,0.743934694498887,0.880387418415695,0.949232203680094,0.808783513786083,0.67082754552547,0.368998915380663,0.945388464978212
266,0.880169156019435,0.822098254453842,1,0.63249955011697,0.588860896166997,0.830106172395177,0.447471657369084,0.907270109771459,0.715547957531042,0.634353068202267,0.440957351088717,0.769875832283606,0.839985603743027,0,0.986359546517905,0.717761382040669,0.836044628396617,0.846859816447724,0.306010437286306,0.937376282166637,0.719236998380421,0.752780277127947,0.799820046787835,0.818949073240957,0.895771099514126,0.960212344790355,0.706442324995501,0.34032751484614,0.879809249595105
267,0.798408393405182,0.816269359788737,1,0.654646349296981,0.482174719862965,0.790075654842624,0.389568910142031,0.918385554207408,0.62074441510242,0.665619870102063,0.426414959674541,0.715634144600671,0.698415530654486,0,0.851777175076725,0.739490400399686,0.683694953964742,0.868531867818143,0.323834844051103,0.815644850474627,0.724216686888873,0.739383341660124,0.706694739847263,0.847280708015131,0.924933980443937,0.806723288844479,0.63227107272857,0.374152451645136,0.889087145814003
268,0.872195628352269,0.786415979391353,1,0.68154641751735,0.437856854489878,0.865255589518811,0.32516292750447,0.899225253282581,0.582751792683161,0.66824307437953,0.465136397716131,0.676471153661303,0.692735067381818,0,0.901570640367572,0.772112963069766,0.697502739489013,0.90760712843878,0.333986965799642,0.805775035084684,0.774227656343119,0.802064709614165,0.772170636522675,0.86896591498933,0.933963896418479,0.828902089701444,0.695772535901724,0.351481246515562,0.946921198838841
269,0.881372549019608,0.8050290486565,1,0.636092955700799,0.549074074074074,0.836256354393609,0.412672476397967,0.897530864197531,0.67843137254902,0.633006535947712,0.444535221496006,0.740232389251997,0.802269426289034,0,0.97356572258533,0.721877269426289,0.803685548293391,0.851379811183733,0.308024691358025,0.900544662309368,0.725417574437182,0.759458968772694,0.796695715323166,0.820715323166304,0.895297748729121,0.928921568627451,0.705864197530864,0.335312273057371,0.88641975308642
270,0.951350721485308,0.758249014390864,0.983414577304772,0.652890796449865,0.47052883028102,0.901691557747956,0.321531918199297,0.867141830611175,0.605969975335495,0.625138373696374,0.479074012934299,0.673263288730069,0.756268085684877,0,1,0.742013167349634,0.782835835388709,0.871880522809811,0.313977199899012,0.846497446155639,0.763628595288497,0.81097667553553,0.856285564467577,0.827659202579092,0.891126604649356,0.909712376920238,0.764094696160494,0.305004758113068,0.920160804800839
271,0.881491002570694,0.79173705471906,1,0.642600073448403,0.512724935732648,0.843444730077121,0.381711347778186,0.890690414983474,0.645280940139552,0.635200146896805,0.448916636063166,0.714818215203819,0.767297098788101,0,0.955986044803526,0.729159015791407,0.772089607051047,0.85932794711715,0.311770106500184,0.867774513404333,0.734098420859346,0.768049944913698,0.792232831435916,0.826037458685274,0.898071979434447,0.898200514138818,0.704590525156078,0.333382298934998,0.896309217774513
272,0.819973741794311,0.844919037199125,1,0.637689277899343,0.569575492341357,0.790634573304158,0.459256017505471,0.928805251641138,0.701899343544858,0.653741794310722,0.422371991247265,0.777610503282276,0.786205689277899,0,0.905400437636761,0.720927789934354,0.764568927789934,0.847509846827133,0.313400437636762,0.901024070021882,0.708446389496718,0.729277899343545,0.735334792122538,0.828603938730853,0.90800875273523,0.883571115973742,0.651518599562363,0.37018818380744,0.86982932166302
273,0.854353717667447,0.786453052119246,1,0.65481831087185,0.469755351118158,0.835216902343246,0.35510038531738,0.891576482734463,0.607510923471175,0.6483471912391,0.447078778046128,0.691635478696927,0.714736085249166,0,0.904260614664184,0.741984845412142,0.715694769639203,0.873398351800299,0.320182150034107,0.823325528659132,0.742058590365222,0.769805128961487,0.760236721299386,0.840176250437861,0.910289264578455,0.842443907745064,0.680573735734961,0.3450895079368,0.908335023321841
274,0.79725327933797,0.865780438418875,1,0.653032837397658,0.550717492737037,0.780508847609825,0.458684743375297,0.955453825160666,0.6883704551457,0.676714499515802,0.419896117615987,0.780403204507439,0.753094462540717,0,0.870375913372656,0.736402852363764,0.725768113390263,0.862646359714764,0.324007395017167,0.874672066203011,0.715432696540188,0.728690905889603,0.709006074478387,0.84922968571177,0.930803767937318,0.844968747248878,0.630125891363676,0.392763447486575,0.877841359274584
275,0.823819802909432,0.814791177850774,1,0.685574847489442,0.44900985452839,0.82592210229939,0.355626466447677,0.925687470671047,0.594950727358048,0.688371656499296,0.448071328015016,0.698338808071328,0.680244016893477,0,0.860159549507274,0.774847489441577,0.671684655091506,0.910558423275458,0.3392210229939,0.800863444392304,0.761745659314876,0.777156264664477,0.725950258094791,0.882646644767715,0.956377287658376,0.801257625527921,0.653740028155795,0.380084467386204,0.935185358986391
276,0.803801523456966,0.801167509076671,1,0.648074321919271,0.475564177404428,0.792998505018865,0.378283619278138,0.902772834057094,0.612497330390831,0.654748344842315,0.42701288531359,0.70351320566669,0.696679006193493,0,0.856517405851783,0.732736527372393,0.685626824232932,0.861465081512067,0.319623407133196,0.810920481241546,0.721275005339218,0.739303765928668,0.712500889869723,0.837296219833416,0.912525806221969,0.808482238200328,0.637502669609169,0.363387200113903,0.885527158823948
277,0.876346768679196,0.786272661750846,1,0.648611188113323,0.490251520023655,0.84553972390087,0.364657832972963,0.888895049065809,0.625362680416182,0.639648130694314,0.450777106318493,0.700985012289553,0.743564155162536,0,0.937923897174327,0.735691449058417,0.748572378998725,0.866496645783667,0.315462660087598,0.846907283177173,0.740182218033302,0.772818835356952,0.784165881244109,0.832067416976216,0.902515200236551,0.875274897895068,0.699562011420968,0.335624919147678,0.903956681635897
278,0.911882257117421,0.780955808535223,1,0.653704089557328,0.489496713579452,0.872937700073873,0.352811925823499,0.886178091792472,0.625120754645502,0.637451934915614,0.464417631125339,0.696721156213892,0.757789858503968,0,0.972837307976436,0.742200670543443,0.771276494989866,0.87379008580683,0.316348758358116,0.856193055897562,0.753527929839183,0.792320951641316,0.818385013164624,0.835148599246112,0.903509935029265,0.899475309226602,0.729831606462978,0.325402989032637,0.916144185782206
279,0.914022616501955,0.776512743454892,1,0.665645649116724,0.463310793889306,0.884490165481901,0.331117917894777,0.886493671617639,0.603055346857,0.64588029050839,0.471344082914331,0.681981929915814,0.733495154982758,0,0.956616386368452,0.755437400065499,0.747885723092335,0.888169681558111,0.322988306459381,0.835808819279894,0.767554759290296,0.805852549654203,0.816178312046081,0.847020747847194,0.912365871043557,0.877747596755861,0.73104856575931,0.328363096958138,0.932497254811304
280,0.892035957059545,0.787006426210022,1,0.646744177407971,0.502581627725567,0.854035882768099,0.369804242041529,0.888544259128561,0.636343375060362,0.635990490694996,0.454515062590543,0.706901675272092,0.762137364882434,0,0.961238438393819,0.734036625682553,0.770253705285836,0.864808142342409,0.313509899335092,0.861873630251477,0.741280041603209,0.776921362505108,0.8011032279633,0.829445414360536,0.900078006017607,0.897217785372014,0.713309312432673,0.330374057427287,0.903811151145946
281,0.887187274309735,0.787540971463491,1,0.646358400770356,0.501768485768782,0.850595359345197,0.370678320771837,0.888890946463954,0.63558082257736,0.636488213181237,0.452824947686154,0.706968389474269,0.759245199162979,0,0.955760078517064,0.733467898742616,0.766208033184571,0.864150663876595,0.313549749078721,0.859835928964278,0.73981963296976,0.774596766726542,0.79628155034166,0.829299457417455,0.900131479046684,0.892983463269199,0.709135016018222,0.33184570656099,0.902520323697709
282,0.90595037963459,0.796050322366112,0.998706840812104,0.638395743658902,0.542923648186806,0.854815170604644,0.398274556169293,0.891540891540892,0.67211025105762,0.629195839722156,0.454065138275665,0.730801204485415,0.808039755408176,0,1,0.725185198869409,0.817719975614712,0.855369381685171,0.307827307827308,0.900685374369585,0.733997155049787,0.772588719957141,0.821008294692505,0.821211505422032,0.894108736213999,0.944153996785576,0.727383569488833,0.325580536106852,0.894182631024736
283,0.886225336529596,0.790153051816338,1,0.643850267379679,0.510252627696847,0.847648902821317,0.37807486631016,0.889913332104001,0.643094228286926,0.635165037801955,0.451078738705514,0.712576064908722,0.767010879586945,0,0.959653328416006,0.73066568320118,0.773188272174073,0.86105476673428,0.31218882537341,0.866918679697584,0.736603356075973,0.771344274386871,0.796533284160059,0.826996127604647,0.898580121703854,0.89963120044256,0.708574589710492,0.331956481652222,0.898838281394062
284,0.907116611873912,0.776890350029008,1,0.671417520789016,0.452272287758654,0.884335718429704,0.324521369174241,0.88849352156256,0.59394701218333,0.651750145039644,0.472075033842584,0.677238445175014,0.720344227422162,0,0.942719009862696,0.761670856700832,0.733204409205183,0.895126667955908,0.326571262811835,0.825604331850706,0.772403790369368,0.808837748984722,0.807812802165925,0.853645329723458,0.917984915877006,0.863836782053761,0.725198220847032,0.332991684393734,0.939334751498743
285,0.91552044257512,0.78140275093782,1,0.652533060513054,0.494013110530105,0.874199537721193,0.355348414232125,0.886097533249972,0.629059148952294,0.636069114470842,0.464893334849002,0.699007237315752,0.763707324466674,0,0.979576370732447,0.740991247016028,0.777973551589557,0.872475465120685,0.315467394187412,0.860880603235952,0.75290818839756,0.792429237239968,0.822666818233489,0.833806979652154,0.90240991247016,0.906047516198704,0.73310977227085,0.323974082073434,0.915008904550794
286,0.907778595071718,0.774733357852152,0.979073188672306,0.628834130194925,0.526590658330269,0.853199705774182,0.379018021331372,0.870890033100405,0.653567488047076,0.615171018756896,0.453107760205958,0.7095807282089,0.795292386906951,0,1,0.714729680029423,0.810978300845899,0.842865023905848,0.30229863920559,0.882401618242001,0.727326222876057,0.768517837440235,0.823997793306363,0.806803972048547,0.876976829716808,0.93543582199338,0.730121368150055,0.312541375505701,0.883596910628908
287,0.944512125480641,0.737960178170328,0.957779723607568,0.633228004720752,0.469391251380059,0.886340274869608,0.316404614154643,0.843415692694255,0.599592644763391,0.604161114706666,0.470876004111623,0.659877412723189,0.75455895229756,0,1,0.720124110100126,0.785319983248944,0.846347127574523,0.303289298359158,0.837115011230822,0.744127612593749,0.793467087981117,0.854322914683824,0.802604027867667,0.864906536719077,0.907621730688697,0.760497963223817,0.290383370769407,0.894335097270339
288,0.961818216897224,0.723736759854141,0.947328818660647,0.63330825181841,0.451139279581717,0.899673940305994,0.294399104782852,0.831838089174432,0.582122667901449,0.598097663560417,0.478188728753063,0.642607705813123,0.743396808859563,0,1,0.720321815129942,0.780189461905037,0.84501553124578,0.302714591653644,0.823368254519496,0.749377785495167,0.802608477552044,0.869769057127974,0.798576141691266,0.857807103856765,0.900792961741043,0.775308213231464,0.280237695587583,0.895487256661072
289,0.942645099904853,0.741998097050428,0.961655566127498,0.63488106565176,0.472521408182683,0.885670789724072,0.320399619410086,0.847307326355852,0.603063748810657,0.606888677450048,0.470504281636537,0.663882017126546,0.756669838249286,0,1,0.721941008563273,0.786146527117031,0.848696479543292,0.304281636536632,0.840304471931494,0.744985727878211,0.793587059942912,0.852312083729781,0.80534728829686,0.868239771646051,0.909058039961941,0.758686964795433,0.293187440532826,0.896308277830637
290,0.934123294978282,0.767374076049684,0.986702735654957,0.646041301531662,0.491312961975158,0.88367751276385,0.344090528080469,0.872170997485331,0.624190352815667,0.62424750438162,0.469462013259163,0.688543016078641,0.769888744951612,0,1,0.734207117275013,0.791682542101654,0.86415072772994,0.310828316695877,0.860131067591252,0.751619294368666,0.795987960070106,0.8427188904976,0.823154004419721,0.889716528232874,0.918178008077421,0.750076202087937,0.310256801036348,0.909395717442658
291,0.949208818730315,0.721113345729139,0.94021553523318,0.623667134671574,0.45987174135772,0.884908739042993,0.303134368003643,0.826243691420332,0.587845786058513,0.591014305771639,0.470382878609646,0.64482222137897,0.748150115736349,0,1,0.70953971084886,0.784085303381019,0.833320684552043,0.297783933518006,0.825522710886806,0.737069783326377,0.789170113459568,0.860907676545365,0.788506052441847,0.848802792850909,0.903028118240808,0.765890031495465,0.278336432284749,0.882309414487914
292,0.932778285948963,0.728593029550673,0.942728070339189,0.619070731206481,0.475554891821763,0.870074110026321,0.320969217271183,0.8305363176464,0.601653941645355,0.591349474509511,0.462356960182195,0.656704437267823,0.757770352255969,0,1,0.704325262745245,0.789505124232299,0.828464223711475,0.295824077358174,0.835464541059195,0.728145009240419,0.777427243368366,0.847281076742146,0.786070301853684,0.848625137672908,0.908846534376225,0.752543448636338,0.28361552390375,0.87524501110717
293,0.924809923222058,0.752816125235845,0.96611309334778,0.629597803142105,0.494087538062058,0.868506099269582,0.344043638265678,0.8540285068465,0.622405708841606,0.607722628009938,0.461302796510433,0.680614970764604,0.771085912835553,0,1,0.715884253983673,0.795202779697745,0.842969494311707,0.302011918327698,0.855242756533597,0.734452933814052,0.779809829818236,0.837944368683567,0.802787170050999,0.868730268442585,0.918383740262652,0.744241654368497,0.299863630419757,0.88761652126805
294,0.848257233774883,0.788111448235033,1,0.660068082587138,0.461167024346925,0.834104195959447,0.350606823059276,0.894768001184045,0.600551320950196,0.654295863242803,0.447476504107156,0.688559165248279,0.704007252275586,0,0.893250943535854,0.747650410715607,0.703729741730186,0.879819433138459,0.323466291719085,0.814826463405609,0.745948346037149,0.771719825353363,0.753108118108488,0.8468141789388,0.916709834973729,0.830996077850958,0.675312661881151,0.349959298453341,0.913842226004588
295,0.905469180950824,0.780170388379267,0.994994585980755,0.717020450691564,0.395693300917319,0.915030543240648,0.280241894293828,0.901423989212822,0.550003064539196,0.690175087339367,0.494248881443194,0.653543628823013,0.669499662900689,0,0.906408972970764,0.812164177579831,0.681614807853392,0.950803930782275,0.351788669377081,0.78697366539318,0.821398655688806,0.852411792346824,0.798557623552005,0.902384211494065,0.955196436962429,0.819335199297199,0.726357080107055,0.353545671849143,1
296,0.891528738546232,0.81195900184709,0.996034189272391,0.630799319111948,0.582086849444062,0.837800152113288,0.435732135743001,0.89906196805621,0.707779508167035,0.628662489587483,0.444877041758719,0.759516134873782,0.840335373582992,0,1,0.716344934989678,0.842327333309188,0.845496360146318,0.304244685089276,0.93270797870414,0.721161855782116,0.757415522798885,0.81175980587447,0.815399659555974,0.891039802977074,0.967331860490384,0.716942522907537,0.332132121256021,0.880699721125638
297,0.889589395408988,0.79480547472788,0.97955957897762,0.62097208750943,0.572708984445163,0.832884290692244,0.423626827603549,0.881668283220175,0.69572870639796,0.616014656751805,0.442199231238998,0.743991809462227,0.833297409922046,0,1,0.705589682796278,0.839889355893236,0.833010022631749,0.298685203146891,0.920052448180479,0.712953982110141,0.750960951251931,0.811851133383626,0.801810539928872,0.875651111829579,0.963627546071775,0.716797787117865,0.321532492725509,0.869400438265618
298,0.878697586889616,0.78838727383216,1,0.695332562288044,0.424558445886343,0.878442749887284,0.313253484405936,0.90424009566189,0.57301080116833,0.679356242526415,0.473526356026895,0.671475898300433,0.683453237410072,0,0.899358986924901,0.787563954286162,0.689216474232059,0.925038715621508,0.34124634896987,0.799110030776469,0.79005351577049,0.81730147217376,0.776253111951855,0.884009958245937,0.946111775429792,0.82290788622508,0.701683884500029,0.356242526414835,0.966165487228746
299,0.810431610515793,0.915151089987548,1,0.653238394219471,0.63966397165857,0.782896929093811,0.540083130184675,0.979322681913047,0.776442940072607,0.686315087953138,0.419053298023466,0.859257440502289,0.831424612848349,0,0.903558462968484,0.735877514512706,0.78975429242884,0.860590329539276,0.32426033427454,0.957610621021063,0.712604570406356,0.726757747417528,0.726494677212859,0.85136533436223,0.933320472123327,0.902418492081587,0.641523001104895,0.408127115522896,0.874357670250267
300,0.915746929892741,0.775454686771335,1,0.671731695942795,0.452918545002332,0.890544846883258,0.322341831182963,0.887416446448002,0.594570962226022,0.650376962536919,0.475011658635162,0.676589460593813,0.724389864759832,0,0.950936577024716,0.762183273744754,0.739176900357531,0.895538628944505,0.326325198196798,0.828404321467434,0.774696875485776,0.812820612466967,0.816143323488264,0.853178921187626,0.917068241877818,0.869947924762941,0.73249261619773,0.330075392507384,0.940832426550599
301,0.826129752342116,0.823475647267678,1,0.634893572144201,0.545620726627177,0.796547905717751,0.432285166892236,0.912396955688749,0.67727136906122,0.644965109943227,0.425307155537588,0.751973001951031,0.770059585537764,0,0.907176629813861,0.718489093561598,0.755330181217373,0.845640061167455,0.311110329917564,0.880916808746243,0.709911588420368,0.733183344172394,0.740583200042184,0.823176840736119,0.900743500957939,0.876083173676902,0.657128293463168,0.358708452709472,0.871231961752764
